time,scenario_name,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals
02:57:46,Arming,123.351145461005,0.11953526763587766,0.019999999552965164,0.0,0.009999999776482582,100.0,-3.7864663,-38.5530578,0.2,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,False,
02:57:47,TakingOff,123.32945312223565,0.09928212141696006,0.019999999552965164,0.0,0.009999999776482582,100.0,-3.7864662,-38.5530575,-0.0,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,True,
02:57:48,TakingOff,123.27141404590134,0.02482053001632634,0.019999999552965164,0.0,0.009999999776482582,99.0,-3.786466,-38.553056999999995,0.0,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,True,
02:57:49,TakingOff,123.22568603378343,0.03141636669717612,0.019999999552965164,-0.009999999776482582,0.009999999776482582,99.0,-3.7864660999999997,-38.5530566,0.1,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,True,
02:57:50,TakingOff,123.42707004052573,0.1937919452826058,0.019999999552965164,-0.009999999776482582,0.009999999776482582,97.0,-3.7864663,-38.5530585,0.9,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,True,
02:57:51,TakingOff,123.49449031799661,0.257361133750899,0.019999999552965164,-0.009999999776482582,0.009999999776482582,97.0,-3.7864662,-38.5530591,2.7,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,True,
02:59:26,,,,,,,,,,,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,,False,
02:59:27,,123.23508142366032,0.102303415270191,0.029999999329447746,-0.009999999776482582,-0.03999999910593033,,-3.7864657,-38.5530566,0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,False,
02:59:28,,123.26056882907451,0.0867341828407946,0.029999999329447746,-0.009999999776482582,-0.03999999910593033,,-3.786466,-38.5530569,0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,False,
02:59:29,,123.32039853931818,0.03141636670803909,0.029999999329447746,-0.009999999776482582,-0.029999999329447746,100.0,-3.7864652999999997,-38.5530573,0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,False,
02:59:30,,123.28695493679355,0.055519821369815425,0.029999999329447746,-0.009999999776482582,-0.029999999329447746,100.0,-3.7864657999999998,-38.5530571,0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,False,
02:59:31,Arming,123.21953697874724,0.11953526839684273,0.019999999552965164,-0.009999999776482582,-0.029999999329447746,100.0,-3.7864658999999996,-38.5530565,0.2,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,False,
02:59:32,TakingOff,123.23887852740403,0.10473646849098649,0.019999999552965164,-0.009999999776482582,-0.029999999329447746,100.0,-3.786466,-38.5530567,-0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,True,
02:59:33,TakingOff,123.24737665952662,0.10238771181591476,0.019999999552965164,-0.009999999776482582,-0.029999999329447746,99.0,-3.7864660999999997,-38.5530568,0.0,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,True,
02:59:34,TakingOff,123.26056882907451,0.0867341828407946,0.019999999552965164,-0.009999999776482582,-0.029999999329447746,99.0,-3.786466,-38.5530569,0.1,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,True,
02:59:35,TakingOff,123.20254830076551,0.13498716476938194,0.019999999552965164,-0.009999999776482582,-0.029999999329447746,96.0,-3.7864657,-38.5530563,0.8,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,True,
02:59:36,TakingOff,123.3171420770878,0.04584096179940541,0.019999999552965164,0.0,-0.029999999329447746,96.0,-3.7864658999999996,-38.5530574,2.7,-3.7864655,-38.5530575,0.17100000381469727,-3.7867,-38.551971,5,,False,True,
03:03:15,,,,,,,,,,,-3.7864654,-38.5530575,0.08400000631809235,-3.7867,-38.551971,5,,,False,
03:03:16,,123.36521793174754,0.04712454948366008,0.0,-0.029999999329447746,0.0,,-3.7864657,-38.5530578,-0.0,-3.7864654,-38.5530575,0.08400000631809235,-3.7867,-38.551971,5,,,False,
03:03:17,,123.3930596447767,0.08673418281504332,0.0,-0.029999999329447746,0.0,,-3.7864658999999996,-38.5530581,0.0,-3.7864654,-38.5530575,0.08400000631809235,-3.7867,-38.551971,5,,False,False,
03:03:18,,123.38456058037254,0.07110476396465101,0.0,-0.029999999329447746,0.0,100.0,-3.7864657999999998,-38.553058,-0.0,-3.7864654,-38.5530575,0.08400000631809235,-3.7867,-38.551971,5,,False,False,
03:03:19,,123.29691494725003,0.10250613694194396,0.0,-0.029999999329447746,0.0,100.0,-3.7864663,-38.5530573,-0.0,-3.7864654,-38.5530575,0.08400000631809235,-3.7867,-38.551971,5,,False,False,
